prediction_id,class
226340_201905,0
226341_201907,1
226342_201906,0
226343_201906,1
226345_201905,1
226345_201906,1
226347_201907,1
226348_201907,1
226349_201905,1
226351_201906,1
226351_201907,1
226353_201905,1
226354_201905,1
226355_201907,1
226357_201905,1
226358_201907,1
226361_201907,1
226362_201906,1
226363_201906,1
226364_201907,0
226366_201907,1
226367_201907,1
226367_201906,1
226368_201905,1
226368_201906,1
226369_201906,1
226369_201905,1
226370_201905,0
226370_201907,1
226373_201906,1
226374_201907,0
226375_201906,1
226375_201905,1
226378_201906,1
226380_201905,0
226382_201906,1
226382_201907,1
226383_201907,0
226384_201907,1
226385_201905,0
226385_201907,0
226386_201907,0
226386_201906,0
226390_201905,1
226392_201905,1
226395_201905,1
226397_201905,0
226398_201907,1
226400_201906,0
226401_201905,1
226402_201907,1
226404_201907,0
226405_201906,1
226408_201905,0
226409_201907,1
226410_201906,1
226411_201906,1
226412_201907,1
226412_201906,1
226413_201906,0
226413_201905,1
226417_201905,1
226417_201906,1
226418_201905,0
226419_201906,0
226421_201905,0
226422_201907,1
226424_201907,1
226428_201906,1
226433_201905,1
226434_201906,1
226435_201906,1
226435_201907,1
226437_201905,0
226438_201907,1
226439_201905,1
226439_201906,1
226439_201907,1
226440_201905,1
226440_201907,1
226440_201906,1
226445_201906,1
226446_201905,1
226446_201907,1
226447_201905,1
226447_201906,1
226448_201906,1
226449_201905,0
226450_201907,0
226451_201905,0
226451_201907,0
226452_201905,0
226455_201905,1
226455_201906,0
226456_201907,1
226457_201907,1
226458_201906,0
226458_201907,1
226458_201905,0
226460_201906,1
226461_201906,1
226462_201905,1
226468_201905,1
226470_201905,1
226473_201907,0
226474_201907,1
226475_201907,0
226475_201906,0
226478_201905,0
226479_201906,1
226481_201906,1
226484_201906,0
226484_201907,0
226487_201906,0
226489_201905,1
226490_201905,0
226491_201907,1
226491_201906,1
226492_201907,1
226492_201906,1
226493_201905,1
226494_201906,1
226495_201907,1
226496_201907,1
226496_201906,1
226497_201907,0
226497_201906,0
226497_201905,0
226498_201905,1
226499_201905,0
226500_201906,1
226501_201906,1
226502_201906,0
226504_201905,0
226504_201906,1
226505_201905,0
226507_201907,1
226509_201906,1
226509_201907,1
226510_201905,1
226510_201906,1
226511_201905,1
226512_201905,1
226513_201906,0
226515_201907,1
226516_201905,1
226516_201907,1
226516_201906,1
226518_201905,0
226519_201906,1
226520_201906,1
226521_201907,1
226525_201906,0
226526_201905,0
226527_201907,1
226528_201906,1
226529_201906,0
226529_201907,0
226531_201906,1
226534_201905,1
226536_201905,0
226536_201906,0
226537_201905,1
226537_201907,0
226540_201907,1
226543_201907,0
226544_201906,1
226546_201907,1
226547_201906,1
226549_201906,0
226551_201906,1
226553_201906,1
226554_201905,1
226555_201905,0
226556_201906,1
226557_201907,1
226558_201907,0
226559_201905,1
226560_201906,1
226561_201906,1
226562_201905,0
226563_201907,0
226563_201905,0
226564_201907,1
226565_201906,0
226567_201906,1
226569_201907,1
226570_201906,1
226572_201907,1
226572_201906,1
226572_201905,1
226573_201907,0
226575_201905,1
226576_201907,1
226577_201907,0
226578_201905,0
226579_201905,1
226580_201905,0
226581_201906,1
226581_201905,1
226584_201905,0
226586_201905,1
226587_201907,1
226588_201907,1
226589_201906,0
226591_201905,0
226593_201905,1
226593_201906,0
226596_201905,1
226596_201907,1
226598_201906,0
226599_201907,1
226601_201907,1
226602_201907,1
226604_201906,1
226604_201907,1
226606_201906,1
226606_201907,1
226607_201906,1
226608_201905,0
226609_201907,0
226609_201905,1
226611_201905,1
226612_201905,1
226614_201907,1
226614_201906,1
226617_201907,0
226620_201906,1
226620_201907,1
226621_201907,1
226622_201906,0
226622_201907,0
226623_201907,0
226624_201907,1
226626_201907,1
226627_201906,0
226627_201905,0
226628_201907,0
226632_201906,1
226632_201907,1
226633_201906,1
226633_201905,1
226635_201907,1
226636_201907,1
226637_201905,1
226639_201906,0
226641_201905,1
226641_201907,1
226643_201907,1
226644_201906,1
226645_201906,1
226646_201907,0
226648_201907,1
226649_201907,0
226649_201905,0
226650_201905,1
226651_201905,1
226652_201907,1
226654_201906,0
226655_201906,1
226656_201906,1
226657_201905,1
226659_201907,0
226660_201905,1
226661_201907,0
226662_201906,1
226664_201905,1
226667_201905,1
226669_201906,1
226670_201905,1
226671_201907,1
226673_201905,1
226675_201907,1
226675_201906,1
226676_201907,1
226677_201905,1
226678_201906,1
226678_201907,1
226680_201905,1
226681_201905,1
226681_201906,0
226681_201907,0
226683_201905,1
226684_201906,0
226685_201907,0
226685_201906,0
226687_201906,1
226689_201906,1
226690_201906,0
226692_201907,1
226697_201907,1
226700_201907,0
226700_201905,0
226701_201906,0
226701_201907,0
226702_201907,1
226703_201905,1
226704_201907,1
226705_201907,1
226706_201907,0
226710_201905,1
226711_201907,0
226713_201906,0
226719_201907,0
226720_201906,0
226721_201906,1
226722_201905,1
226723_201906,0
226725_201905,1
226726_201906,1
226727_201907,1
226728_201905,1
226728_201907,1
226728_201906,1
226729_201907,1
226730_201906,1
226731_201906,1
226732_201907,1
226732_201905,1
226733_201906,0
226734_201906,1
226735_201906,1
226736_201907,1
226737_201906,1
226738_201906,1
226738_201907,1
226742_201907,1
226744_201905,0
226745_201906,0
226746_201906,1
226750_201906,1
226750_201907,1
226752_201905,1
226753_201907,0
226755_201906,1
226758_201907,1
226758_201906,1
226759_201907,0
226760_201906,1
226763_201906,1
226763_201907,1
226765_201906,1
226765_201907,1
226767_201906,1
226768_201906,1
226770_201907,1
226772_201907,1
226772_201906,1
226773_201907,1
226775_201905,0
226775_201907,0
226778_201905,1
226778_201907,1
226779_201905,1
226781_201907,1
226783_201907,1
226784_201905,1
226785_201906,0
226786_201905,0
226788_201906,0
226788_201907,0
226789_201907,1
226790_201907,1
226791_201906,1
226793_201907,1
226793_201906,1
226794_201906,0
226794_201905,0
226795_201907,0
226796_201905,1
226797_201906,0
226797_201907,0
226798_201907,1
226799_201906,1
226800_201906,1
226801_201905,1
226801_201907,1
226803_201906,1
226804_201905,0
226805_201906,0
226807_201906,1
226808_201906,1
226814_201905,0
226815_201907,1
226818_201907,1
226819_201906,1
226820_201907,1
226822_201906,1
226823_201905,1
226827_201906,1
226827_201907,1
226827_201905,1
226829_201907,0
226829_201906,0
226830_201907,1
226831_201905,1
226832_201906,0
226832_201905,0
226833_201905,1
226833_201907,1
226833_201906,1
226834_201905,1
226835_201906,0
226835_201907,0
226837_201907,0
226837_201906,0
226840_201906,1
226841_201906,0
226842_201907,1
226843_201906,1
226843_201905,1
226845_201907,1
226845_201906,0
226847_201907,0
226849_201906,1
226850_201907,1
226851_201905,1
226853_201906,1
226855_201905,0
226857_201906,0
226858_201905,1
226860_201907,1
226861_201906,1
226861_201907,0
226861_201905,0
226862_201906,1
226864_201906,1
226865_201905,1
226867_201906,1
226869_201906,1
226869_201907,1
226870_201907,1
226871_201907,1
226872_201907,1
226872_201905,0
226875_201905,1
226877_201907,1
226878_201907,0
226878_201905,0
226880_201907,1
226881_201907,1
226881_201906,1
226883_201906,1
226884_201906,1
226885_201906,1
226886_201905,1
226889_201907,0
226889_201906,0
226890_201905,0
226893_201907,0
226893_201906,0
226894_201906,1
226895_201907,0
226897_201905,1
226898_201905,1
226900_201906,0
226901_201905,1
226901_201907,1
226903_201905,0
226905_201906,1
226906_201906,0
226909_201907,0
226910_201905,1
226911_201905,0
226912_201906,1
226913_201907,0
226914_201905,1
226915_201906,1
226915_201907,1
226920_201907,0
226921_201905,1
226922_201906,1
226923_201905,1
226924_201905,0
226924_201906,0
226925_201905,1
226926_201905,1
226927_201905,0
226928_201907,0
226928_201905,0
226932_201905,1
226934_201905,1
226935_201907,1
226938_201907,1
226938_201906,1
226940_201907,0
226941_201907,1
226941_201905,1
226942_201907,0
226942_201905,0
226944_201907,1
226945_201906,1
226947_201905,0
226949_201906,1
226951_201906,0
226953_201906,0
226953_201905,0
226954_201906,0
226957_201906,1
226958_201906,1
226960_201906,1
226961_201907,1
226963_201905,1
226964_201907,0
226965_201905,1
226966_201907,1
226967_201905,0
226968_201906,1
226968_201907,0
226969_201906,1
226971_201907,1
226972_201906,1
226974_201906,0
226975_201906,0
226976_201907,1
226979_201906,0
226980_201905,1
226982_201907,1
226982_201905,0
226986_201905,1
226988_201907,0
226989_201906,1
226991_201906,1
226992_201905,1
226995_201905,1
226996_201906,1
226997_201907,0
226999_201906,1
227000_201906,1
227000_201905,1
227001_201906,1
227002_201907,1
227003_201906,1
227005_201907,1
227006_201907,0
227008_201907,1
227010_201906,1
227014_201907,1
227014_201906,1
227014_201905,1
227017_201905,1
227017_201907,1
227018_201905,0
227018_201906,1
227021_201905,1
227023_201907,1
227024_201907,1
227024_201906,1
227025_201905,0
227027_201906,0
227029_201905,1
227030_201906,0
227030_201905,0
227032_201906,1
227033_201907,1
227035_201906,0
227036_201906,1
227037_201906,0
227038_201906,0
227039_201907,1
227040_201907,1
227041_201905,1
227042_201905,1
227043_201906,0
227046_201906,1
227049_201906,0
227049_201907,0
227050_201905,1
227052_201906,0
227054_201905,0
227055_201906,1
227056_201907,1
227056_201905,1
227057_201906,1
227058_201905,0
227058_201907,0
227058_201906,0
227059_201907,1
227060_201905,1
227060_201906,1
227060_201907,1
227063_201906,1
227064_201905,1
227066_201907,1
227067_201906,0
227069_201906,1
227070_201906,1
227070_201907,1
227071_201906,1
227072_201906,0
227073_201906,1
227075_201905,1
227076_201907,1
227077_201906,1
227078_201906,1
227080_201905,1
227081_201905,1
227083_201905,1
227085_201906,1
227085_201905,1
227089_201906,1
227090_201905,0
227091_201905,1
227094_201907,0
227095_201907,0
227095_201906,0
227095_201905,0
227098_201905,0
227099_201905,1
227099_201907,0
227100_201907,0
227101_201905,1
227103_201907,0
227106_201906,1
227109_201905,0
227110_201906,0
227111_201905,1
227114_201907,1
227116_201905,1
227116_201906,1
227116_201907,1
227118_201907,0
227118_201906,1
227118_201905,1
227119_201906,0
227120_201906,1
227121_201905,0
227123_201906,1
227123_201905,1
227131_201906,1
227134_201906,1
227136_201905,0
227137_201906,0
227138_201905,1
227139_201907,1
227140_201906,1
227145_201905,0
227146_201905,0
227152_201906,1
227152_201905,1
227154_201907,1
227154_201905,1
227156_201905,1
227157_201906,0
227157_201907,0
227158_201906,1
227159_201905,1
227160_201907,1
227160_201906,0
227161_201906,0
227162_201905,0
227163_201905,1
227164_201907,1
227166_201905,1
227171_201907,0
227172_201905,1
227173_201906,0
227174_201906,1
227178_201907,0
227178_201906,0
227180_201905,0
227181_201905,1
227183_201905,1
227183_201907,1
227184_201906,1
227187_201907,1
227188_201906,1
227189_201907,1
227193_201905,1
227194_201905,1
227196_201906,1
227198_201906,1
227199_201905,1
227199_201907,1
227199_201906,1
227201_201906,0
227202_201907,0
227203_201907,0
227206_201907,0
227207_201907,1
227208_201907,0
227209_201905,1
227210_201905,1
227213_201906,0
227215_201907,1
227218_201907,1
227219_201905,1
227221_201905,0
227221_201907,0
227222_201905,1
227223_201905,0
227224_201907,0
227224_201905,1
227225_201907,1
227227_201907,0
227228_201907,1
227229_201907,0
227232_201906,1
227233_201907,0
227233_201905,1
227235_201907,1
227236_201905,1
227237_201905,1
227240_201906,1
227240_201907,1
227242_201906,1
227242_201907,0
227243_201906,1
227244_201905,1
227244_201906,1
227245_201906,1
227247_201906,1
227248_201906,0
227249_201906,1
227251_201907,1
227252_201905,1
227252_201906,1
227252_201907,1
227254_201905,1
227255_201905,1
227256_201905,1
227257_201906,0
227258_201906,1
227259_201907,1
227259_201905,1
227260_201906,1
227260_201905,1
227261_201906,0
227261_201905,0
227262_201905,0
227265_201907,1
227266_201907,1
227266_201905,1
227268_201907,0
227269_201905,0
227272_201907,1
227272_201906,1
227274_201906,1
227278_201906,1
227279_201905,1
227281_201906,1
227282_201905,1
227284_201906,1
227284_201905,1
227285_201906,1
227286_201907,0
227287_201907,1
227290_201907,0
227291_201907,1
227292_201907,1
227293_201905,0
227294_201905,1
227294_201906,1
227295_201905,1
227295_201907,0
227296_201905,0
227296_201906,0
227298_201907,0
227300_201906,0
227300_201905,0
227301_201905,1
227302_201907,0
227306_201906,1
227306_201905,1
227307_201907,1
227308_201905,1
227310_201905,0
227311_201907,1
227312_201906,1
227315_201905,1
227317_201905,1
227318_201906,1
227321_201906,1
227322_201907,1
227323_201905,1
227325_201907,1
227326_201907,0
227326_201906,0
227327_201907,0
227328_201907,1
227329_201905,0
227331_201907,1
227332_201906,1
227333_201905,1
227336_201906,1
227336_201907,1
227337_201907,1
227338_201907,1
227340_201906,1
227340_201907,1
227341_201905,0
227344_201905,0
227345_201906,1
227346_201907,0
227348_201906,0
227349_201905,1
227350_201906,0
227353_201907,1
227354_201907,0
227355_201906,1
227355_201905,1
227356_201907,1
227359_201905,0
227362_201907,1
227364_201907,0
227367_201907,0
227368_201906,1
227370_201907,0
227371_201907,1
227373_201905,0
227374_201907,0
227375_201906,0
227376_201906,1
227376_201907,1
227376_201905,1
227377_201905,1
227377_201906,0
227379_201906,1
227382_201906,0
227383_201906,1
227383_201907,1
227386_201905,1
227386_201906,1
227387_201907,1
227389_201907,1
227390_201907,0
227390_201906,0
227391_201907,1
227392_201907,1
227393_201907,0
227393_201906,1
227394_201905,1
227401_201905,1
227401_201907,1
227402_201905,0
227403_201907,1
227404_201905,1
227407_201907,1
227407_201906,1
227408_201905,0
227408_201907,0
227411_201905,1
227412_201905,1
227413_201906,0
227414_201907,0
227415_201905,1
227415_201906,1
227416_201907,1
227417_201907,1
227418_201906,1
227419_201906,1
227420_201906,0
227421_201905,1
227422_201907,1
227423_201905,1
227423_201906,1
227424_201907,1
227426_201906,0
227426_201905,0
227427_201907,0
227427_201906,0
227432_201907,0
227435_201907,1
227438_201906,0
227439_201906,1
227442_201907,1
227442_201906,0
227446_201907,1
227449_201907,0
227452_201906,1
227455_201907,1
227456_201906,0
227457_201905,0
227457_201906,0
227458_201906,1
227459_201906,1
227460_201905,1
227462_201906,1
227463_201906,0
227463_201905,1
227464_201906,1
227466_201905,0
227467_201905,1
227468_201906,1
227469_201905,1
227470_201907,1
227471_201907,0
227472_201905,1
227473_201905,1
227476_201906,1
227477_201905,0
227478_201907,1
227479_201906,1
227480_201905,0
227480_201906,0
227480_201907,0
227481_201907,1
227482_201907,1
227483_201905,1
227483_201906,0
227484_201906,0
227485_201905,0
227486_201905,1
227486_201906,1
227488_201907,1
227489_201906,1
227490_201906,1
227493_201907,1
227495_201907,1
227496_201907,0
227496_201906,0
227496_201905,0
227498_201905,1
227501_201906,0
227502_201906,1
227503_201905,0
227505_201906,1
227506_201907,0
227507_201906,1
227507_201907,1
227508_201905,1
227509_201905,1
227509_201906,0
227509_201907,0
227511_201907,0
227513_201907,1
227514_201907,1
227515_201907,1
227517_201905,1
227517_201907,0
227519_201905,0
227519_201907,0
227520_201907,1
227521_201905,0
227522_201906,0
227522_201905,0
227523_201905,1
227523_201907,1
227525_201905,1
227528_201907,1
227531_201906,1
227531_201905,1
227532_201905,0
227532_201906,0
227534_201907,0
227534_201906,0
227536_201907,1
227539_201907,1
227542_201907,1
227543_201907,1
227546_201906,1
227547_201906,1
227549_201905,0
227551_201905,1
227552_201906,1
227552_201905,0
227554_201906,1
227557_201905,0
227558_201907,1
227561_201907,1
227563_201907,0
227564_201905,1
227565_201907,1
227569_201907,1
227571_201907,1
227573_201905,0
227573_201907,0
227574_201905,0
227575_201907,0
227575_201905,0
227578_201905,1
227579_201907,0
227580_201906,0
227581_201906,1
227585_201905,1
227586_201907,0
227587_201905,0
227587_201906,0
227589_201907,1
227590_201905,0
227590_201907,1
227590_201906,0
227591_201907,1
227592_201907,0
227593_201905,1
227594_201907,1
227599_201906,0
227600_201906,1
227600_201905,1
227600_201907,1
227601_201906,0
227606_201906,1
227606_201907,1
227608_201906,1
227609_201907,1
227610_201905,1
227611_201906,1
227615_201907,0
227615_201905,0
227616_201906,1
227619_201906,1
227620_201905,0
227620_201907,0
227622_201905,1
227623_201906,0
227624_201907,1
227626_201906,1
227627_201906,1
227630_201907,1
227631_201907,0
227633_201906,1
227633_201905,1
227634_201907,0
227634_201906,0
227637_201906,0
227637_201905,0
227639_201905,1
227640_201905,0
227641_201907,1
227642_201906,1
227644_201905,1
227644_201907,1
227645_201907,1
227649_201905,1
227650_201907,0
227650_201906,0
227651_201905,1
227652_201905,0
227653_201905,1
227654_201907,0
227655_201905,0
227656_201907,1
227658_201906,0
227661_201905,1
227662_201906,1
227666_201907,1
227668_201907,0
227668_201906,1
227669_201906,0
227670_201905,0
227671_201907,1
227672_201905,1
227673_201907,0
227674_201907,1
227676_201906,1
227676_201905,1
227678_201907,1
227680_201905,1
227680_201907,1
227681_201906,1
227685_201906,1
227685_201905,1
227686_201905,1
227687_201907,1
227690_201906,1
227691_201906,0
227693_201907,1
227694_201907,1
227696_201906,1
227697_201906,1
227699_201907,1
227699_201906,0
227703_201907,1
227704_201905,1
